sim_time,output_collector_flowrate__l_m_,score_output_collector_flowrate__l_m_,output_1_Line1_flowrate__l_m_,score_output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,score_output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,score_output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,score_output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,score_output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,score_output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,score_output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,score_output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,score_output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,score_output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,score_output_1_Line4_pressure__kPa_,output_1_Line4_power__W_,score_output_1_Line4_power__W_,input_collector_pressure,input_pump_speed_1,input_source_pressure_1,input_pump_speed_2,input_source_pressure_2,input_pump_speed_3,input_source_pressure_3,input_pump_speed_4,input_source_pressure_4,input_coll_pipe_length,input_coll_pipe_ele,input_pipe1_length_1,input_pipe2_length_1,input_pipe2_ele_1,input_pipe1_length_2,input_pipe2_length_2,input_pipe2_ele_2,input_pipe1_length_3,input_pipe2_length_3,input_pipe2_ele_3,input_pipe1_length_4,input_pipe2_length_4,input_pipe2_ele_4
6.3733371,284.230793205936,7.41147505914642e-14,69.9863078982718,1.49044701653644e-14,253.080812374639,0,-604.332788356266,1.19235761322915e-13,63.7324596999281,1.07759141258889e-14,243.175188300547,0,-500.334046877863,1.01684598917008e-13,79.4028605927791,1.18896540830928e-14,282.550129050475,5.96178806614575e-14,-656.514845207073,9.51172326647424e-14,70.281560367718,1.49044701653644e-14,258.94080843208,5.96178806614575e-14,-467.07989406756,0,1.04365475248103,2908.78035190845,0.647671888197273,2704.19010531026,0.769595711909126,2997.93726002419,1.09574678933974,2629.51559830635,1.35196698791028,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5377446,261.209119876681,9.16572588300659e-14,69.4269262460689,2.15518282517779e-14,252.137757079802,2.98089403307288e-14,-446.719542965393,6.48114692637101e-14,74.9826799747224,8.98773367955635e-15,242.338349196565,2.98089403307288e-14,-492.557811218858,1.01684598917008e-13,43.5211857953066,8.10143365796377e-15,281.239674061145,0,-405.651628771578,1.79754673591127e-14,72.5168993274104,1.00485917355762e-14,258.027965790752,9.16572588300659e-14,-513.913667834496,1.19235761322915e-13,1.03502917999702,2584.4239725816,1.35525025975536,2684.96019124483,1.24894257204769,2572.87017288565,0.701177211995083,2730.30801364646,1.19935681019344,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.9987948,296.609112898281,1.48229501182928e-13,68.0694057750205,7.78360568894479e-15,249.506004158072,2.98089403307288e-14,-459.654738151355,3.59509347182254e-14,95.9378205195097,3.20926284036779e-14,239.939860547221,0,-624.825598876903,2.03369197834017e-13,67.4865857508549,1.49044701653644e-14,278.853239892259,5.96178806614575e-14,-556.871700167353,1.13686837721616e-13,64.2164765362103,2.05934849563355e-14,255.323798823731,0,-412.535526009269,1.15099150726318e-13,1.00833659705715,2613.63915730445,1.20804625051525,2940.79991454618,1.46864468754904,2818.17532980169,1.00092716356634,2506.47354708098,1.35947146754927,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6713157,204.706789282099,2.2306968356075e-13,41.7076111844747,1.16754085334172e-14,256.277715339831,4.40307229178804e-14,-385.608306165099,7.19018694364508e-14,51.6953430186309,1.12346670994454e-14,246.537357061757,3.91766228406431e-14,-402.49415380665,7.19018694364508e-14,48.2477507018243,1.2710574864626e-14,285.672433200398,0,-441.576145487832,7.62634491877562e-14,62.4894780450117,2.00971834711523e-14,262.316728940356,5.96178806614575e-14,-479.552631989469,2.54211497292521e-14,1.07955877248924,2528.55452581303,0.506164172613784,2519.58268237137,0.726793921224584,2637.4326233395,0.742209240359775,2657.99079589504,1.01003011747006,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5905978,286.131390798802,7.62634491877562e-14,85.7486412535824,2.00971834711523e-14,250.983020013087,0,-581.187482964308,1.13686837721616e-13,56.647055064592,1.31017606822935e-14,240.835180202315,0,-408.385571630348,7.41147505914642e-14,76.7391198293509,1.2710574864626e-14,280.232993364769,5.96178806614575e-14,-550.139397678266,1.64747879650684e-13,66.1384704586224,1.49044701653644e-14,256.613928856606,5.96178806614575e-14,-530.766605932,6.22688455115583e-14,1.02112860180717,2862.06289670454,1.35209658999277,2511.36978403969,0.889985634898097,2803.92813937704,1.41410762320354,2767.22653758793,0.849641828433829,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2872873,293.417470950062,3.25549559949567e-13,81.900864872915,2.20153614589402e-14,257.165435044785,0,-576.850660625142,1.19235761322915e-13,79.3854794672656,1.10076807294701e-14,247.264429252571,2.98089403307288e-14,-532.570428068287,1.13686837721616e-13,56.9019642699587,3.17764371615651e-15,286.244028522798,4.01943669423046e-14,-435.821192329559,1.01684598917008e-13,74.4225893363207,1.79754673591127e-14,262.933068389198,9.16572588300659e-14,-545.6220953643,1.68624830782748e-13,1.08225591992753,2854.28988266951,1.27745957715975,2768.75468270804,1.27880625997782,2573.61178009071,1.20058825298101,2795.86507433495,1.17188347882378,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6479008,213.14002964375,7.83532456812862e-14,34.6352524812391,1.31017606822935e-14,268.708933771937,5.96178806614575e-14,-353.646381943115,7.62634491877562e-14,68.8292969736779,1.10076807294701e-14,259.153620630577,5.96178806614575e-14,-641.951737982799,2.12688598070027e-13,50.4232357138244,1.4561792860888e-14,298.17338400896,5.96178806614575e-14,-409.809859569267,9.68008542140888e-14,58.7453461501422,4.49386683977818e-15,274.76132524797,0,-511.055200508995,7.19018694364508e-14,1.20225554860624,2490.16004632011,0.519635598043242,2978.42562390411,0.509658625062241,2542.39320261662,1.13784014265592,2732.04436196059,0.810852903313356,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1479281,237.601920067761,1.0365549784721e-12,56.8748244013676,9.53293114846953e-15,277.404994712443,5.96178806614575e-14,-453.214330777558,6.22688455115583e-14,45.7835209707372,1.55672113778896e-14,267.496647360497,5.96178806614575e-14,-395.140893396612,7.19018694364508e-14,58.5738947383646,1.10076807294701e-14,306.773001504929,5.96178806614575e-14,-637.597685606514,8.03887338846093e-14,75.8520806643582,2.50207916418205e-14,283.459290849927,0,-644.345929423871,1.07852804154676e-13,1.28562531349885,2614.19173630647,1.0210731377088,2530.28430168829,0.728375476976749,2976.08210194179,0.568010275287445,2977.08463438492,1.01230525068726,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1249526,223.585922593512,3.3629020112469e-14,49.4279814727783,1.36675624145762e-14,284.910655941196,5.96178806614575e-14,-472.183027131628,8.98773367955636e-14,44.653768535534,8.70233571526732e-15,275.060337271692,5.96178806614575e-14,-430.39513695014,3.59509347182254e-14,52.5897426879982,1.60463142018389e-14,314.28757113827,4.40307229178804e-14,-545.621210284806,1.13686837721616e-13,76.4652019303737,1.10076807294701e-14,291.03787253629,5.96178806614575e-14,-639.992798972633,1.48229501182928e-13,1.36052188079204,2705.40390770054,0.62150348283729,2634.97286085817,0.543856459458073,2841.89825027427,0.69537182656926,2968.84048666453,1.12872604152522,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1635817,243.020679244938,6.60460843768206e-14,54.6518523983522,1.25103958209103e-14,269.17541144107,5.96178806614575e-14,-479.558446621664,8.03887338846093e-14,56.8562122220228,6.74080025966727e-15,259.366351667725,5.96178806614575e-14,-404.98754495841,5.39264020773381e-14,64.583266775958,7.78360568894479e-15,298.62538607651,0,-632.975629091185,1.19235761322915e-13,66.349772255062,1.49044701653644e-14,275.147342850652,0,-516.33095086947,1.19235761322915e-13,1.20465100683515,2687.24295127555,0.683023818304521,2501.52860179045,1.10116882285826,2958.8901236486,0.758520737029239,2735.73544325688,1.10896791447779,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5851581,290.404265791135,6.22688455115583e-14,85.190195847286,1.95883114203216e-14,271.509624944022,5.96178806614575e-14,-614.953629357596,1.34516080449876e-13,70.0781154007631,7.78360568894479e-15,261.479241424869,5.96178806614575e-14,-535.854290073758,1.43803738872902e-13,74.1979903859026,1.4210854715202e-14,300.738570683998,5.96178806614575e-14,-594.724601605055,1.83314517660132e-13,60.2609976439437,1.00485917355762e-14,277.090309157896,0,-518.286038557724,1.60777467769219e-13,1.22316800643362,2923.36584384119,1.38891480825206,2776.55611554724,1.03034450335808,2886.97487806943,1.32142029413267,2741.1316631682,0.875443254529052,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4317203,195.033871935474,7.73154085250976e-14,38.8630645887318,1.58882185807825e-14,289.446756715397,5.96178806614575e-14,-375.094276807202,8.98773367955636e-14,60.8970700238611,7.78360568894479e-15,279.794864691225,0,-560.107786946529,1.2962293852742e-13,35.4355165735108,1.63579222106894e-14,318.766337618518,5.96178806614575e-14,-346.10899467492,6.72580402249379e-14,59.4681581793616,1.21001067767611e-14,295.478200744143,5.96178806614575e-14,-521.670627898935,0,1.40660825715159,2513.64518904332,0.772716938383064,2826.18004461185,0.734430941975004,2453.44129927888,1.09911701803149,2749.28363903323,1.00193151058785,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.977268,239.46060309517,2.00770762290283e-13,55.0946487390747,1.07759141258889e-14,258.048148298147,5.96178806614575e-14,-456.698297208095,1.01684598917008e-13,85.1353660328689,2.8421709430404e-14,248.491626705476,2.98089403307288e-14,-616.093939573194,1.79754673591127e-13,36.7162020275073,1.47341277691224e-14,287.241860776684,5.96178806614575e-14,-387.157853043906,5.08422994585041e-14,61.8709424173028,8.98773367955635e-15,263.971070940573,4.40307229178804e-14,-533.807185377097,1.13686837721616e-13,1.09513723282469,2632.71297354091,0.716154583295417,2926.22936067691,1.15649518009094,2574.327729156,0.571020783303754,2774.48319035494,0.737464025276204,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4726964,283.655438019502,1.01684598917008e-13,69.3172626096517,1.10076807294701e-14,280.128696703425,5.96178806614575e-14,-524.611145002188,1.76122891671522e-13,62.7789229711646,1.32930373793767e-14,270.220849706277,3.11344227557792e-14,-531.306580385339,1.48229501182928e-13,76.5770152882722,1.68145100562345e-14,309.573678954701,5.08422994585041e-14,-652.354630752828,1.13686837721616e-13,74.3800664830671,1.10076807294701e-14,286.041564535953,0,-610.009140604421,2.15705608309353e-13,1.31006837861357,2752.45835958561,1.23630434113709,2768.36550182387,0.84642878050715,2989.97550717097,1.26466868622367,2915.44088870843,1.12021660886517,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
7.63424,287.597501384013,3.59509347182254e-14,91.0683016888533,3.91766228406431e-14,256.505187642726,0,-620.638137352121,3.13412982725145e-13,66.3574567042289,0,246.36683205282,8.94268209921863e-14,-521.58887437441,0,56.8278393972467,1.8254173395839e-14,285.465893054224,5.96178806614575e-14,-480.161195159988,5.6843418860808e-14,72.5445865523611,1.49044701653644e-14,262.134980024418,5.96178806614575e-14,-469.137261588271,8.62073130071116e-14,1.07476304319665,2933.36722113909,1.4530837759197,2748.58848910436,0.802255787462937,2675.04454625701,0.959639130003636,2633.72272230606,1.46374269894852,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6853146,172.490359282033,7.30166935833559e-14,42.4437517969176,7.78360568894479e-15,293.444905749094,0,-396.120706329021,7.41147505914642e-14,53.7032459140568,1.43873938407897e-14,283.711528841621,0,-401.442294983309,3.59509347182254e-14,25.014415997274,1.96847269893326e-14,322.675105634873,5.08422994585041e-14,-358.569245103912,1.09340499316609e-13,51.0156013355679,9.26434382393303e-15,299.375286145695,0,-387.214969323428,3.11344227557792e-14,1.44617131076929,2551.36625054958,0.83258558373691,2505.68882083566,1.18633317614733,2613.10932460852,0.575292739156968,2481.19352168548,1.30485523238382,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5939855,249.003420981203,6.29141357568945e-14,45.4518476413044,9.79415571016078e-15,254.956709572886,5.96178806614575e-14,-395.934985979967,5.6843418860808e-14,83.9029387112683,2.05934849563355e-14,245.469246079033,2.98089403307288e-14,-641.819093102557,2.12688598070027e-13,55.3736453059177,6.74080025966727e-15,284.388077393341,0,-433.771789948532,3.59509347182254e-14,63.575692446947,1.16754085334172e-14,260.977879640154,5.96178806614575e-14,-568.935000524118,1.24537691023117e-13,1.06528212089483,2535.69876374895,0.587455781540964,2972.87878606113,0.97192304750773,2576.20455293619,1.10852285896173,2844.0388424776,0.620232268624569,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2964914,287.365514682642,1.07852804154676e-13,82.2956296456669,1.4210854715202e-14,267.351236444407,2.54211497292521e-14,-623.065281524988,1.34516080449876e-13,68.4015878650482,1.55672113778896e-14,257.34224587852,5.96178806614575e-14,-622.600793760705,6.22688455115583e-14,59.5086910463318,1.8391942696702e-14,296.452500160865,0,-570.297885298578,1.93601708428178e-13,76.4595360999054,2.42002135535222e-14,273.137332305963,0,-515.233118258392,1.79754673591127e-13,1.18265677641967,2938.52843770849,1.19846136404327,2943.17113691357,0.552791919317637,2845.93332428197,0.794105361101323,2732.1516681555,1.49974298841966,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1613525,275.645100643246,1.07852804154676e-13,71.2651772930175,1.85286876478661e-14,255.133987561606,0,-486.183716193833,6.22688455115583e-14,85.2940562079148,1.18896540830928e-14,245.416762030389,8.94268209921863e-14,-603.611913895499,1.83314517660132e-13,36.753279657615,1.12346670994454e-14,284.164987047475,5.96178806614575e-14,-372.540333416065,4.75586163323712e-14,81.5609819342946,4.49386683977818e-15,261.107900410789,5.96178806614575e-14,-643.049050596758,1.83314517660132e-13,1.06395384843444,2671.26876565773,1.25706932303978,2903.61333671595,1.18481133764181,2527.72149102236,0.639934521971537,2974.72812199797,1.02643580253437,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.517846,255.211316672654,5.31721495175069e-14,68.2818424695824,1.68145100562345e-14,283.881052037699,5.96178806614575e-14,-503.250079573128,5.08422994585041e-14,57.6505891700403,5.02429586778808e-15,273.943102979919,5.96178806614575e-14,-442.028301966632,3.11344227557792e-14,67.7615439803212,1.49044701653644e-14,313.23384544879,5.96178806614575e-14,-642.764696541969,2.7379416175773e-13,60.9976307217329,1.16754085334172e-14,289.66615249954,5.96178806614575e-14,-468.030788933584,5.08422994585041e-14,1.34787019545033,2707.40389716291,1.33571943958086,2584.76983795727,1.08901079547061,2974.44545971416,0.987300009706523,2631.82306660706,1.27719287061366,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6667197,225.521812608346,6.96186857221385e-14,33.810881650405,1.12346670994454e-14,280.388562742662,0,-363.714832196358,5.39264020773381e-14,63.3427620801828,1.8391942696702e-14,270.790771237596,6.72580402249379e-14,-548.868721010921,1.01684598917008e-13,63.7007526520786,1.43873938407897e-14,309.990697016866,5.08422994585041e-14,-540.279186568508,1.19235761322915e-13,64.1928484361373,6.35528743231302e-15,286.499162936904,5.6843418860808e-14,-645.024704158856,1.19235761322915e-13,1.31706502865825,2531.0735301444,0.525172871633472,2804.44626223143,0.79240333832012,2784.73796449842,1.23012744448894,2982.51487000132,0.57792977645651,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1723022,225.334327978815,6.0291550413457e-14,51.2668614133492,0,264.890299676391,5.96178806614575e-14,-401.369526438522,8.62073130071116e-14,64.0681445898008,2.29143147075165e-14,255.169125020922,0,-434.934438182032,1.79754673591127e-14,47.6609006452062,1.05390519239217e-14,294.204820389562,0,-431.92186619149,1.06344299035014e-13,61.7776786858911,9.79415571016078e-15,270.846340497136,5.96178806614575e-14,-416.240803488585,8.03887338846093e-14,1.16315635347318,2517.75748163125,0.894521158033363,2558.2535664316,1.23251865187603,2615.9917572473,0.853898308617217,2514.97456784288,1.39448027619937,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1700583,292.678747957554,8.80614458357608e-14,82.3067323239573,1.68145100562345e-14,261.177737107376,4.75586163323712e-14,-573.400236499441,1.24537691023117e-13,69.1326728144886,1.4210854715202e-14,251.175429501179,2.98089403307288e-14,-623.382709267777,1.48229501182928e-13,78.8995608262665,1.49044701653644e-14,290.499083512871,5.96178806614575e-14,-647.051406160235,2.03369197834017e-13,61.5692201195811,0,266.806560094711,5.96178806614575e-14,-447.243040197173,5.6843418860808e-14,1.12172652095502,2847.67581862207,1.34802886335251,2945.22518832911,0.519257018776764,2980.97710606293,1.19189125378806,2586.14512369328,1.1822683409924,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4614727,256.176026094664,5.39264020773381e-14,68.3177811314389,1.49044701653644e-14,277.667481335767,0,-478.108215399393,4.75586163323712e-14,72.1794421091495,1.10076807294701e-14,267.852408767834,5.96178806614575e-14,-623.356828729304,8.03887338846093e-14,48.5010147488983,1.12346670994454e-14,306.826640773537,5.96178806614575e-14,-443.075847363463,1.00083166567282e-13,66.6252204438347,2.00971834711523e-14,283.507914655613,0,-500.523200970427,7.83532456812862e-14,1.2866398947816,2653.40550976281,1.40126028873863,2941.39265240168,0.799788604864224,2638.29782559927,0.951559421717192,2701.80930777388,1.27943870262397,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5170616,281.377886081873,6.72580402249379e-14,58.8923714855223,9.26434382393303e-15,271.297853473615,5.96178806614575e-14,-452.226936841852,6.72580402249379e-14,68.4338709976133,1.85286876478661e-14,261.544702205234,5.96178806614575e-14,-599.269510879449,1.48229501182928e-13,68.5038741624444,1.00485917355762e-14,300.752190209335,5.96178806614575e-14,-526.087287426181,7.19018694364508e-14,84.892302516006,0,277.439985678804,0,-647.260974439012,1.93601708428178e-13,1.22419984354701,2602.06991029594,1.07847770711041,2899.06729729247,0.689843243248614,2754.99353714694,1.39973364112698,2980.93352462516,1.30269450528363,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1678509,240.70819551143,8.47901099528843e-14,83.0012715149343,1.10076807294701e-14,279.106415851103,5.96178806614575e-14,-633.174082362652,1.48229501182928e-13,65.6129309202105,1.85286876478661e-14,269.063891347572,5.96178806614575e-14,-635.139160239844,1.01684598917008e-13,57.9284799836365,1.52394439038e-14,308.184669894792,5.96178806614575e-14,-547.745258767038,1.01684598917008e-13,33.6522890780352,1.40320947097418e-14,284.505227873714,5.96178806614575e-14,-372.19864909517,1.380721846714e-13,1.29951842835672,2956.12523310229,1.30046443432443,2966.44487401809,0.506217537134085,2811.98386419733,0.916929886773914,2560.28968780409,0.500416544685581,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1387781,257.347909455184,1.17873022152979e-13,52.4071558147694,8.98773367955635e-15,266.598353576245,3.59509347182254e-14,-400.234144891018,6.22688455115583e-14,83.052227593367,2.20153614589402e-14,257.043782736598,5.96178806614575e-14,-574.701746056478,1.2962293852742e-13,54.4157530860094,7.78360568894479e-15,295.964465501701,5.96178806614575e-14,-505.538529401597,0,66.8450217799227,4.49386683977818e-15,272.595208236575,5.96178806614575e-14,-628.194825503791,0,1.17912359483887,2509.21377990138,0.964522055050687,2850.13847944552,1.33236164562752,2745.44643886257,0.799666887283998,2952.12131028524,0.615519627606604,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5012547,274.696049797498,1.84193729023942e-13,69.3784084371736,2.8421709430404e-14,249.729593026457,5.96178806614575e-14,-595.948933921998,9.51172326647424e-14,64.673020822403,1.00485917355762e-14,239.83864852347,4.01943669423046e-14,-538.977644370505,1.19235761322915e-13,79.114027756839,2.54211497292521e-14,279.201372066903,3.59509347182254e-14,-583.937117353579,1.76122891671522e-13,60.6955010547332,3.17764371615651e-15,255.498946785636,0,-553.984856772382,8.80614458357608e-14,1.0109883302936,2893.81520201929,0.626120913623191,2786.98994399597,0.590130154586798,2867.1245354315,1.35256214198192,2817.62692275919,0.518556472608785,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
